team_id,game_id,team_game_no,matchup,game_date,team_wl,team_pts,team_reb,team_ast,team_stl,team_blk,team_fgm,team_fga,team_fta,team_oreb,team_dreb,team_tov,team_home,team_short,opp_short,opp_id,opp_game_no,opp_wl,opp_pts,opp_reb,opp_ast,opp_stl,opp_blk,opp_fgm,opp_fga,opp_fta,opp_oreb,opp_dreb,opp_tov,opp_home,team_poss,opp_poss
1610612743,0022300383,30,BKN vs. DEN,"DEC 22, 2023",W,122,41,29,6,5,45,87,25,8,33,6,0,DEN,BKN,1610612751,28,L,117,45,32,4,7,43,89,26,14,31,10,1,94.26013093289689,94.26013093289689
1610612748,0022300384,29,MIA vs. ATL,"DEC 22, 2023",W,122,48,21,7,2,40,86,30,12,36,17,1,MIA,ATL,1610612737,28,L,113,43,29,9,2,42,96,14,12,31,13,0,100.70959302325582,100.70959302325582
1610612737,0022300384,28,MIA vs. ATL,"DEC 22, 2023",L,113,43,29,9,2,42,96,14,12,31,13,0,ATL,MIA,1610612748,29,W,122,48,21,7,2,40,86,30,12,36,17,1,100.70959302325582,100.70959302325582
1610612745,0022300385,26,HOU vs. DAL,"DEC 22, 2023",W,122,63,21,7,3,46,95,23,12,51,16,1,HOU,DAL,1610612742,28,L,96,47,18,10,1,35,101,26,14,33,11,0,106.70410256410256,106.70410256410256
1610612742,0022300385,28,HOU vs. DAL,"DEC 22, 2023",L,96,47,18,10,1,35,101,26,14,33,11,0,DAL,HOU,1610612745,26,W,122,63,21,7,3,46,95,23,12,51,16,1,106.70410256410256,106.70410256410256
1610612744,0022300386,28,GSW vs. WAS,"DEC 22, 2023",W,129,57,33,5,2,47,97,20,14,43,12,1,GSW,WAS,1610612764,28,L,118,39,25,7,4,44,97,24,9,30,9,0,102.8810402097902,102.8810402097902
1610612764,0022300386,28,GSW vs. WAS,"DEC 22, 2023",L,118,39,25,7,4,44,97,24,9,30,9,0,WAS,GSW,1610612744,28,W,129,57,33,5,2,47,97,20,14,43,12,1,102.8810402097902,102.8810402097902
1610612758,0022300387,27,SAC vs. PHX,"DEC 22, 2023",W,120,37,32,7,7,44,83,26,7,30,12,1,SAC,PHX,1610612756,28,L,105,45,19,8,4,39,88,28,15,30,15,0,97.11423423423423,97.11423423423423
1610612756,0022300387,28,SAC vs. PHX,"DEC 22, 2023",L,105,45,19,8,4,39,88,28,15,30,15,0,PHX,SAC,1610612758,27,W,120,37,32,7,7,44,83,26,7,30,12,1,97.11423423423423,97.11423423423423
1610612752,0022300388,28,NYK vs. MIL,"DEC 23, 2023",L,111,41,17,5,2,41,93,21,11,30,11,1,NYK,MIL,1610612749,29,W,130,53,25,4,2,48,91,23,12,41,14,0,100.84214285714286,100.84214285714286
1610612749,0022300388,29,NYK vs. MIL,"DEC 23, 2023",W,130,53,25,4,2,48,91,23,12,41,14,0,MIL,NYK,1610612752,28,L,111,41,17,5,2,41,93,21,11,30,11,1,100.84214285714286,100.84214285714286
1610612746,0022300389,29,LAC vs. BOS,"DEC 23, 2023",L,108,34,25,4,4,41,89,15,9,25,10,1,LAC,BOS,1610612738,28,W,145,51,33,4,5,49,94,28,15,36,9,0,95.43587500000001,95.43587500000001
1610612738,0022300389,28,LAC vs. BOS,"DEC 23, 2023",W,145,51,33,4,5,49,94,28,15,36,9,0,BOS,LAC,1610612746,29,L,108,34,25,4,4,41,89,15,9,25,10,1,95.43587500000001,95.43587500000001
1610612766,0022300390,27,CHA vs. DEN,"DEC 23, 2023",L,95,47,23,8,11,34,88,23,13,34,17,1,CHA,DEN,1610612743,31,W,102,48,25,11,13,39,90,14,12,36,14,0,97.11748003549246,97.11748003549246
1610612743,0022300390,31,CHA vs. DEN,"DEC 23, 2023",W,102,48,25,11,13,39,90,14,12,36,14,0,DEN,CHA,1610612766,27,L,95,47,23,8,11,34,88,23,13,34,17,1,97.11748003549246,97.11748003549246
1610612754,0022300391,28,IND vs. ORL,"DEC 23, 2023",L,110,33,27,7,6,43,82,13,7,26,15,1,IND,ORL,1610612753,28,W,117,39,22,9,5,39,73,41,10,29,13,0,93.1901388888889,93.1901388888889
1610612753,0022300391,28,IND vs. ORL,"DEC 23, 2023",W,117,39,22,9,5,39,73,41,10,29,13,0,ORL,IND,1610612754,28,L,110,33,27,7,6,43,82,13,7,26,15,1,93.1901388888889,93.1901388888889
1610612740,0022300392,30,NOP vs. HOU,"DEC 23, 2023",L,104,46,21,9,7,38,82,29,13,33,16,1,NOP,HOU,1610612745,27,W,106,44,21,9,2,35,82,35,13,31,11,0,94.23880434782609,94.23880434782609
1610612745,0022300392,27,NOP vs. HOU,"DEC 23, 2023",W,106,44,21,9,2,35,82,35,13,31,11,0,HOU,NOP,1610612740,30,L,104,46,21,9,7,38,82,29,13,33,16,1,94.23880434782609,94.23880434782609
1610612737,0022300393,29,ATL vs. MEM,"DEC 23, 2023",L,119,41,28,8,5,45,96,20,13,28,10,1,ATL,MEM,1610612763,28,W,125,51,29,6,7,50,97,22,15,36,11,0,99.38961082107261,99.38961082107261
1610612763,0022300393,28,ATL vs. MEM,"DEC 23, 2023",W,125,51,29,6,7,50,97,22,15,36,11,0,MEM,ATL,1610612737,29,L,119,41,28,8,5,45,96,20,13,28,10,1,99.38961082107261,99.38961082107261
1610612751,0022300394,29,BKN vs. DET,"DEC 23, 2023",W,126,38,32,10,3,45,86,32,7,31,10,1,BKN,DET,1610612765,29,L,115,36,26,5,3,39,79,29,6,30,13,0,98.57986486486486,98.57986486486486
1610612765,0022300394,29,BKN vs. DET,"DEC 23, 2023",L,115,36,26,5,3,39,79,29,6,30,13,0,DET,BKN,1610612751,29,W,126,38,32,10,3,45,86,32,7,31,10,1,98.57986486486486,98.57986486486486
1610612761,0022300395,29,TOR vs. UTA,"DEC 23, 2023",L,119,39,35,7,5,45,94,19,12,27,11,1,TOR,UTA,1610612762,30,W,126,41,35,7,5,48,91,14,8,33,11,0,97.85104761904762,97.85104761904762
1610612762,0022300395,30,TOR vs. UTA,"DEC 23, 2023",W,126,41,35,7,5,48,91,14,8,33,11,0,UTA,TOR,1610612761,29,L,119,39,35,7,5,45,94,19,12,27,11,1,97.85104761904762,97.85104761904762
1610612741,0022300396,31,CHI vs. CLE,"DEC 23, 2023",L,95,37,23,6,5,35,80,19,5,32,12,1,CHI,CLE,1610612739,30,W,109,48,28,7,4,39,88,26,15,33,12,0,93.46574748040314,93.46574748040314
1610612739,0022300396,30,CHI vs. CLE,"DEC 23, 2023",W,109,48,28,7,4,39,88,26,15,33,12,0,CLE,CHI,1610612741,31,L,95,37,23,6,5,35,80,19,5,32,12,1,93.46574748040314,93.46574748040314
1610612760,0022300397,27,OKC vs. LAL,"DEC 23, 2023",L,120,42,24,6,7,46,95,19,11,31,9,1,OKC,LAL,1610612747,30,W,129,44,37,7,7,47,90,23,8,36,9,0,99.04560010911075,99.04560010911075
1610612747,0022300397,30,OKC vs. LAL,"DEC 23, 2023",W,129,44,37,7,7,47,90,23,8,36,9,0,LAL,OKC,1610612760,27,L,120,42,24,6,7,46,95,19,11,31,9,1,99.04560010911075,99.04560010911075
1610612742,0022300398,29,DAL vs. SAS,"DEC 23, 2023",W,144,52,26,7,6,52,100,21,11,41,12,1,DAL,SAS,1610612759,28,L,119,42,32,9,3,44,98,24,8,34,10,0,108.00593197278911,108.00593197278911
1610612759,0022300398,28,DAL vs. SAS,"DEC 23, 2023",L,119,42,32,9,3,44,98,24,8,34,10,0,SAS,DAL,1610612742,29,W,144,52,26,7,6,52,100,21,11,41,12,1,108.00593197278911,108.00593197278911
1610612744,0022300399,29,GSW vs. POR,"DEC 23, 2023",W,126,49,38,8,2,48,83,24,13,36,16,1,GSW,POR,1610612757,28,L,106,30,26,13,3,38,84,25,8,22,11,0,95.37045454545455,95.37045454545455
1610612757,0022300399,28,GSW vs. POR,"DEC 23, 2023",L,106,30,26,13,3,38,84,25,8,22,11,0,POR,GSW,1610612744,29,W,126,49,38,8,2,48,83,24,13,36,16,1,95.37045454545455,95.37045454545455
1610612758,0022300400,28,SAC vs. MIN,"DEC 23, 2023",L,98,40,23,10,2,37,85,21,8,32,11,1,SAC,MIN,1610612750,28,W,110,43,31,9,5,44,87,14,7,36,12,0,95.70180652680652,95.70180652680652
1610612750,0022300400,28,SAC vs. MIN,"DEC 23, 2023",W,110,43,31,9,5,44,87,14,7,36,12,0,MIN,SAC,1610612758,28,L,98,40,23,10,2,37,85,21,8,32,11,1,95.70180652680652,95.70180652680652
1610612752,0022300401,29,NYK vs. MIL,"DEC 25, 2023",W,129,41,27,7,4,50,92,26,7,34,11,1,NYK,MIL,1610612749,30,L,122,44,26,7,4,45,95,24,17,27,11,0,100.9571568627451,100.9571568627451
1610612749,0022300401,30,NYK vs. MIL,"DEC 25, 2023",L,122,44,26,7,4,45,95,24,17,27,11,0,MIL,NYK,1610612752,29,W,129,41,27,7,4,50,92,26,7,34,11,1,100.9571568627451,100.9571568627451
1610612743,0022300402,32,DEN vs. GSW,"DEC 25, 2023",W,120,43,25,6,4,40,82,32,10,33,14,1,DEN,GSW,1610612744,30,L,114,39,23,7,3,40,87,23,9,30,13,0,97.99428571428572,97.99428571428572
1610612744,0022300402,30,DEN vs. GSW,"DEC 25, 2023",L,114,39,23,7,3,40,87,23,9,30,13,0,GSW,DEN,1610612743,32,W,120,43,25,6,4,40,82,32,10,33,14,1,97.99428571428572,97.99428571428572
1610612747,0022300403,31,LAL vs. BOS,"DEC 25, 2023",L,115,43,24,4,1,43,90,21,13,30,12,1,LAL,BOS,1610612738,29,W,126,44,31,8,7,46,91,28,11,33,8,0,96.73465800636268,96.73465800636268
1610612738,0022300403,29,LAL vs. BOS,"DEC 25, 2023",W,126,44,31,8,7,46,91,28,11,33,8,0,BOS,LAL,1610612747,31,L,115,43,24,4,1,43,90,21,13,30,12,1,96.73465800636268,96.73465800636268
1610612748,0022300404,30,MIA vs. PHI,"DEC 25, 2023",W,119,56,27,5,7,40,84,35,13,43,14,1,MIA,PHI,1610612755,29,L,113,36,23,11,4,40,94,25,5,31,7,0,101.53562500000001,101.53562500000001
1610612755,0022300404,29,MIA vs. PHI,"DEC 25, 2023",L,113,36,23,11,4,40,94,25,5,31,7,0,PHI,MIA,1610612748,30,W,119,56,27,5,7,40,84,35,13,43,14,1,101.53562500000001,101.53562500000001
1610612756,0022300405,29,PHX vs. DAL,"DEC 25, 2023",L,114,47,28,5,2,40,90,25,14,33,15,1,PHX,DAL,1610612742,30,W,128,38,28,7,6,45,84,30,8,30,11,0,98.41741685144123,98.41741685144123
1610612742,0022300405,30,PHX vs. DAL,"DEC 25, 2023",W,128,38,28,7,6,45,84,30,8,30,11,0,DAL,PHX,1610612756,29,L,114,47,28,5,2,40,90,25,14,33,15,1,98.41741685144123,98.41741685144123
1610612765,0022300406,30,DET vs. BKN,"DEC 26, 2023",L,112,52,20,6,4,40,90,32,16,36,13,1,DET,BKN,1610612751,30,W,118,42,22,6,7,41,82,43,7,35,9,0,100.03702918376652,100.03702918376652
1610612751,0022300406,30,DET vs. BKN,"DEC 26, 2023",W,118,42,22,6,7,41,82,43,7,35,9,0,BKN,DET,1610612765,30,L,112,52,20,6,4,40,90,32,16,36,13,1,100.03702918376652,100.03702918376652
1610612764,0022300407,29,WAS vs. ORL,"DEC 26, 2023",L,119,47,27,10,8,43,87,21,10,37,20,1,WAS,ORL,1610612753,29,W,127,40,30,11,5,49,93,25,7,33,16,0,107.98058139534885,107.98058139534885
1610612753,0022300407,29,WAS vs. ORL,"DEC 26, 2023",W,127,40,30,11,5,49,93,25,7,33,16,0,ORL,WAS,1610612764,29,L,119,47,27,10,8,43,87,21,10,37,20,1,107.98058139534885,107.98058139534885
1610612741,0022300408,32,CHI vs. ATL,"DEC 26, 2023",W,118,48,23,10,2,42,92,31,18,30,8,1,CHI,ATL,1610612737,30,L,113,40,24,6,3,41,89,21,12,28,15,0,94.59546583850931,94.59546583850931
1610612737,0022300408,30,CHI vs. ATL,"DEC 26, 2023",L,113,40,24,6,3,41,89,21,12,28,15,0,ATL,CHI,1610612741,32,W,118,48,23,10,2,42,92,31,18,30,8,1,94.59546583850931,94.59546583850931
1610612745,0022300409,28,HOU vs. IND,"DEC 26, 2023",L,117,44,19,15,2,47,97,22,15,29,10,1,HOU,IND,1610612754,29,W,123,45,28,5,7,43,82,21,10,35,20,0,99.725,99.725
1610612754,0022300409,29,HOU vs. IND,"DEC 26, 2023",W,123,45,28,5,7,43,82,21,10,35,20,0,IND,HOU,1610612745,28,L,117,44,19,15,2,47,97,22,15,29,10,1,99.725,99.725
1610612740,0022300410,31,NOP vs. MEM,"DEC 26, 2023",L,115,46,18,12,6,42,97,33,10,36,14,1,NOP,MEM,1610612763,29,W,116,50,24,10,17,39,90,32,8,42,17,0,111.38043706293706,111.38043706293706
1610612763,0022300410,29,NOP vs. MEM,"DEC 26, 2023",W,116,50,24,10,17,39,90,32,8,42,17,0,MEM,NOP,1610612740,31,L,115,46,18,12,6,42,97,33,10,36,14,1,111.38043706293706,111.38043706293706
1610612760,0022300411,28,OKC vs. MIN,"DEC 26, 2023",W,129,29,35,9,7,49,81,16,3,26,11,1,OKC,MIN,1610612750,29,L,106,34,22,8,1,34,73,32,8,26,21,0,95.9195537525355,95.9195537525355
1610612750,0022300411,29,OKC vs. MIN,"DEC 26, 2023",L,106,34,22,8,1,34,73,32,8,26,21,0,MIN,OKC,1610612760,28,W,129,29,35,9,7,49,81,16,3,26,11,1,95.9195537525355,95.9195537525355
1610612759,0022300412,29,SAS vs. UTA,"DEC 26, 2023",L,118,43,36,8,8,44,98,21,13,30,9,1,SAS,UTA,1610612762,31,W,130,53,34,4,7,47,95,22,13,40,14,0,101.75005265467311,101.75005265467311
1610612762,0022300412,31,SAS vs. UTA,"DEC 26, 2023",W,130,53,34,4,7,47,95,22,13,40,14,0,UTA,SAS,1610612759,29,L,118,43,36,8,8,44,98,21,13,30,9,1,101.75005265467311,101.75005265467311
1610612757,0022300413,29,POR vs. SAC,"DEC 26, 2023",W,130,46,28,5,5,49,98,20,16,30,7,1,POR,SAC,1610612758,29,L,113,40,25,5,7,45,93,16,11,29,10,0,94.98935501355014,94.98935501355014
1610612758,0022300413,29,POR vs. SAC,"DEC 26, 2023",L,113,40,25,5,7,45,93,16,11,29,10,0,SAC,POR,1610612757,29,W,130,46,28,5,5,49,98,20,16,30,7,1,94.98935501355014,94.98935501355014
1610612746,0022300414,30,LAC vs. CHA,"DEC 26, 2023",W,113,45,24,7,3,40,85,25,11,34,13,1,LAC,CHA,1610612766,28,L,104,42,31,8,6,43,93,16,8,34,11,0,98.21976190476191,98.21976190476191
1610612766,0022300414,28,LAC vs. CHA,"DEC 26, 2023",L,104,42,31,8,6,43,93,16,8,34,11,0,CHA,LAC,1610612746,30,W,113,45,24,7,3,40,85,25,11,34,13,1,98.21976190476191,98.21976190476191
1610612753,0022300415,30,ORL vs. PHI,"DEC 27, 2023",L,92,43,17,5,11,31,79,24,9,34,16,1,ORL,PHI,1610612755,30,W,112,48,14,10,8,45,96,17,12,36,10,0,96.44617391304348,96.44617391304348
1610612755,0022300415,30,ORL vs. PHI,"DEC 27, 2023",W,112,48,14,10,8,45,96,17,12,36,10,0,PHI,ORL,1610612753,30,L,92,43,17,5,11,31,79,24,9,34,16,1,96.44617391304348,96.44617391304348
1610612764,0022300416,30,WAS vs. TOR,"DEC 27, 2023",L,102,34,25,11,3,42,90,15,10,24,16,1,WAS,TOR,1610612761,30,W,132,53,43,12,5,52,91,19,14,39,17,0,100.87207841031149,100.87207841031149
1610612761,0022300416,30,WAS vs. TOR,"DEC 27, 2023",W,132,53,43,12,5,52,91,19,14,39,17,0,TOR,WAS,1610612764,30,L,102,34,25,11,3,42,90,15,10,24,16,1,100.87207841031149,100.87207841031149
1610612751,0022300417,31,BKN vs. MIL,"DEC 27, 2023",L,122,47,29,7,2,45,101,29,17,30,9,1,BKN,MIL,1610612749,31,W,144,41,41,6,8,52,89,23,8,33,10,0,100.54623157894736,100.54623157894736
1610612749,0022300417,31,BKN vs. MIL,"DEC 27, 2023",W,144,41,41,6,8,52,89,23,8,33,10,0,MIL,BKN,1610612751,31,L,122,47,29,7,2,45,101,29,17,30,9,1,100.54623157894736,100.54623157894736
1610612745,0022300418,29,HOU vs. PHX,"DEC 27, 2023",L,113,33,20,11,3,40,96,22,9,24,9,1,HOU,PHX,1610612756,30,W,129,44,28,4,11,47,82,26,8,36,19,0,101.92675,101.92675
1610612756,0022300418,30,HOU vs. PHX,"DEC 27, 2023",W,129,44,28,4,11,47,82,26,8,36,19,0,PHX,HOU,1610612745,29,L,113,33,20,11,3,40,96,22,9,24,9,1,101.92675,101.92675
1610612760,0022300419,29,OKC vs. NYK,"DEC 27, 2023",W,129,27,20,6,10,49,90,22,3,24,4,1,OKC,NYK,1610612752,30,L,120,40,24,2,2,41,82,30,9,31,18,0,99.48228609625667,99.48228609625667
1610612752,0022300419,30,OKC vs. NYK,"DEC 27, 2023",L,120,40,24,2,2,41,82,30,9,31,18,0,NYK,OKC,1610612760,29,W,129,27,20,6,10,49,90,22,3,24,4,1,99.48228609625667,99.48228609625667
1610612742,0022300420,31,DAL vs. CLE,"DEC 27, 2023",L,110,37,21,12,7,39,88,26,7,30,10,1,DAL,CLE,1610612739,31,W,113,57,33,7,4,40,92,23,18,39,16,0,98.37826086956522,98.37826086956522
1610612739,0022300420,31,DAL vs. CLE,"DEC 27, 2023",W,113,57,33,7,4,40,92,23,18,39,16,0,CLE,DAL,1610612742,31,L,110,37,21,12,7,39,88,26,7,30,10,1,98.37826086956522,98.37826086956522
1610612738,0022300421,30,BOS vs. DET,"DEC 28, 2023",W,128,43,25,10,4,48,99,25,11,32,12,1,BOS,DET,1610612765,31,L,122,57,27,7,4,48,101,19,19,38,18,0,107.11116846738696,107.11116846738696
1610612765,0022300421,31,BOS vs. DET,"DEC 28, 2023",L,122,57,27,7,4,48,101,19,19,38,18,0,DET,BOS,1610612738,30,W,128,43,25,10,4,48,99,25,11,32,12,1,107.11116846738696,107.11116846738696
1610612741,0022300422,33,CHI vs. IND,"DEC 28, 2023",L,104,47,19,7,4,40,97,22,13,34,7,1,CHI,IND,1610612754,30,W,120,47,30,6,9,43,85,22,6,41,13,0,99.08811111111112,99.08811111111112
1610612754,0022300422,30,CHI vs. IND,"DEC 28, 2023",W,120,47,30,6,9,43,85,22,6,41,13,0,IND,CHI,1610612741,33,L,104,47,19,7,4,40,97,22,13,34,7,1,99.08811111111112,99.08811111111112
1610612750,0022300423,30,MIN vs. DAL,"DEC 28, 2023",W,118,38,23,9,10,38,74,34,6,32,22,1,MIN,DAL,1610612742,32,L,110,39,29,9,3,40,90,19,13,26,16,0,100.26097222222222,100.26097222222222
1610612742,0022300423,32,MIN vs. DAL,"DEC 28, 2023",L,110,39,29,9,3,40,90,19,13,26,16,0,DAL,MIN,1610612750,30,W,118,38,23,9,10,38,74,34,6,32,22,1,100.26097222222222,100.26097222222222
1610612740,0022300424,32,NOP vs. UTA,"DEC 28, 2023",W,112,35,27,10,7,45,82,15,6,29,14,1,NOP,UTA,1610612762,32,L,105,42,27,5,3,36,85,25,17,25,18,0,93.98055750350632,93.98055750350632
1610612762,0022300424,32,NOP vs. UTA,"DEC 28, 2023",L,105,42,27,5,3,36,85,25,17,25,18,0,UTA,NOP,1610612740,32,W,112,35,27,10,7,45,82,15,6,29,14,1,93.98055750350632,93.98055750350632
1610612743,0022300425,33,DEN vs. MEM,"DEC 28, 2023",W,142,53,43,6,7,55,96,14,12,41,11,1,DEN,MEM,1610612763,30,L,105,36,23,8,5,37,89,25,11,25,11,0,98.30094594594594,98.30094594594594
1610612763,0022300425,30,DEN vs. MEM,"DEC 28, 2023",L,105,36,23,8,5,37,89,25,11,25,11,0,MEM,DEN,1610612743,33,W,142,53,43,6,7,55,96,14,12,41,11,1,98.30094594594594,98.30094594594594
1610612744,0022300426,31,GSW vs. MIA,"DEC 28, 2023",L,102,43,27,4,7,37,88,25,12,31,13,1,GSW,MIA,1610612748,31,W,114,44,26,6,1,44,91,22,10,34,7,0,95.64924708377518,95.64924708377518
1610612748,0022300426,31,GSW vs. MIA,"DEC 28, 2023",W,114,44,26,6,1,44,91,22,10,34,7,0,MIA,GSW,1610612744,31,L,102,43,27,4,7,37,88,25,12,31,13,1,95.64924708377518,95.64924708377518
1610612757,0022300427,30,POR vs. SAS,"DEC 28, 2023",L,105,57,16,6,4,35,101,32,22,35,13,1,POR,SAS,1610612759,30,W,118,42,33,9,10,41,85,28,7,35,11,0,99.44824561403509,99.44824561403509
1610612759,0022300427,30,POR vs. SAS,"DEC 28, 2023",W,118,42,33,9,10,41,85,28,7,35,11,0,SAS,POR,1610612757,30,L,105,57,16,6,4,35,101,32,22,35,13,1,99.44824561403509,99.44824561403509
1610612747,0022300428,32,LAL vs. CHA,"DEC 28, 2023",W,133,42,41,11,7,52,97,14,5,37,11,1,LAL,CHA,1610612766,29,L,112,43,29,5,5,40,85,28,8,35,19,0,107.110625,107.110625
1610612766,0022300428,29,LAL vs. CHA,"DEC 28, 2023",L,112,43,29,5,5,40,85,28,8,35,19,0,CHA,LAL,1610612747,32,W,133,42,41,11,7,52,97,14,5,37,11,1,107.110625,107.110625
1610612753,0022300429,31,ORL vs. NYK,"DEC 29, 2023",W,117,49,24,10,6,40,89,40,14,35,15,1,ORL,NYK,1610612752,31,L,108,40,22,8,4,38,86,29,6,34,16,0,105.39590955284552,105.39590955284552
1610612752,0022300429,31,ORL vs. NYK,"DEC 29, 2023",L,108,40,22,8,4,38,86,29,6,34,16,0,NYK,ORL,1610612753,31,W,117,49,24,10,6,40,89,40,14,35,15,1,105.39590955284552,105.39590955284552
1610612764,0022300430,31,WAS vs. BKN,"DEC 29, 2023",W,110,43,28,5,5,46,91,7,8,35,6,1,WAS,BKN,1610612751,32,L,104,54,24,5,4,39,91,27,18,36,10,0,91.97442538593481,91.97442538593481
1610612751,0022300430,32,WAS vs. BKN,"DEC 29, 2023",L,104,54,24,5,4,39,91,27,18,36,10,0,BKN,WAS,1610612764,31,W,110,43,28,5,5,46,91,7,8,35,6,1,91.97442538593481,91.97442538593481
1610612737,0022300431,31,ATL vs. SAC,"DEC 29, 2023",L,110,51,29,9,4,37,94,25,18,33,15,1,ATL,SAC,1610612758,30,W,117,38,35,9,3,46,89,15,5,33,12,0,99.21008513931889,99.21008513931889
1610612758,0022300431,30,ATL vs. SAC,"DEC 29, 2023",W,117,38,35,9,3,46,89,15,5,33,12,0,SAC,ATL,1610612737,31,L,110,51,29,9,4,37,94,25,18,33,15,1,99.21008513931889,99.21008513931889
1610612738,0022300432,31,BOS vs. TOR,"DEC 29, 2023",W,120,52,29,3,6,43,88,20,13,39,16,1,BOS,TOR,1610612761,31,L,118,38,29,10,6,44,95,20,9,29,4,0,96.9322767857143,96.9322767857143
1610612761,0022300432,31,BOS vs. TOR,"DEC 29, 2023",L,118,38,29,10,6,44,95,20,9,29,4,0,TOR,BOS,1610612738,31,W,120,52,29,3,6,43,88,20,13,39,16,1,96.9322767857143,96.9322767857143
1610612739,0022300433,32,CLE vs. MIL,"DEC 29, 2023",L,111,37,28,11,7,49,103,9,7,30,8,1,CLE,MIL,1610612749,32,W,119,43,26,5,6,41,80,28,7,36,17,0,102.74954431175361,102.74954431175361
1610612749,0022300433,32,CLE vs. MIL,"DEC 29, 2023",W,119,43,26,5,6,41,80,28,7,36,17,0,MIL,CLE,1610612739,32,L,111,37,28,11,7,49,103,9,7,30,8,1,102.74954431175361,102.74954431175361
1610612745,0022300434,30,HOU vs. PHI,"DEC 29, 2023",L,127,42,30,8,6,49,91,21,14,28,16,1,HOU,PHI,1610612755,31,W,131,30,22,10,5,45,86,33,11,19,10,0,96.58047785547785,96.58047785547785
1610612755,0022300434,31,HOU vs. PHI,"DEC 29, 2023",W,131,30,22,10,5,45,86,33,11,19,10,0,PHI,HOU,1610612745,30,L,127,42,30,8,6,49,91,21,14,28,16,1,96.58047785547785,96.58047785547785
1610612743,0022300435,34,DEN vs. OKC,"DEC 29, 2023",L,93,36,30,6,5,36,85,15,5,31,16,1,DEN,OKC,1610612760,30,W,119,51,29,10,8,46,91,16,10,41,11,0,98.97859225874868,98.97859225874868
1610612760,0022300435,30,DEN vs. OKC,"DEC 29, 2023",W,119,51,29,10,8,46,91,16,10,41,11,0,OKC,DEN,1610612743,34,L,93,36,30,6,5,36,85,15,5,31,16,1,98.97859225874868,98.97859225874868
1610612756,0022300436,31,PHX vs. CHA,"DEC 29, 2023",W,133,39,34,3,11,46,74,24,6,33,14,1,PHX,CHA,1610612766,30,L,119,26,32,5,3,44,92,8,8,18,6,0,90.64426829268294,90.64426829268294
1610612766,0022300436,30,PHX vs. CHA,"DEC 29, 2023",L,119,26,32,5,3,44,92,8,8,18,6,0,CHA,PHX,1610612756,31,W,133,39,34,3,11,46,74,24,6,33,14,1,90.64426829268294,90.64426829268294
1610612757,0022300437,31,POR vs. SAS,"DEC 29, 2023",W,134,43,28,8,6,48,95,27,16,27,14,1,POR,SAS,1610612759,31,L,128,42,31,9,3,48,94,25,13,29,14,0,101.96130555555555,101.96130555555555
1610612759,0022300437,31,POR vs. SAS,"DEC 29, 2023",L,128,42,31,9,3,48,94,25,13,29,14,0,SAS,POR,1610612757,31,W,134,43,28,8,6,48,95,27,16,27,14,1,101.96130555555555,101.96130555555555
1610612746,0022300438,31,LAC vs. MEM,"DEC 29, 2023",W,117,54,28,3,6,43,87,25,11,43,17,1,LAC,MEM,1610612763,31,L,106,33,29,10,4,38,87,20,3,30,12,0,102.47471633085897,102.47471633085897
1610612763,0022300438,31,LAC vs. MEM,"DEC 29, 2023",L,106,33,29,10,4,38,87,20,3,30,12,0,MEM,LAC,1610612746,31,W,117,54,28,3,6,43,87,25,11,43,17,1,102.47471633085897,102.47471633085897
1610612762,0022300439,33,UTA vs. MIA,"DEC 30, 2023",W,117,43,29,8,6,43,93,28,9,34,10,1,UTA,MIA,1610612748,32,L,109,46,20,8,8,34,78,40,8,38,16,0,102.49385005065855,102.49385005065855
1610612748,0022300439,32,UTA vs. MIA,"DEC 30, 2023",L,109,46,20,8,8,34,78,40,8,38,16,0,MIA,UTA,1610612762,33,W,117,43,29,8,6,43,93,28,9,34,10,1,102.49385005065855,102.49385005065855
1610612765,0022300440,32,DET vs. TOR,"DEC 30, 2023",W,129,41,29,4,4,41,82,40,6,35,11,1,DET,TOR,1610612761,32,L,127,33,26,9,5,46,91,28,6,27,7,0,101.58864745011087,101.58864745011087
1610612761,0022300440,32,DET vs. TOR,"DEC 30, 2023",L,127,33,26,9,5,46,91,28,6,27,7,0,TOR,DET,1610612765,32,W,129,41,29,4,4,41,82,40,6,35,11,1,101.58864745011087,101.58864745011087
1610612754,0022300441,31,IND vs. NYK,"DEC 30, 2023",W,140,34,40,6,7,50,85,21,7,27,16,1,IND,NYK,1610612752,32,L,126,42,24,12,2,45,95,27,15,27,13,0,100.69128151260503,100.69128151260503
1610612752,0022300441,32,IND vs. NYK,"DEC 30, 2023",L,126,42,24,12,2,45,95,27,15,27,13,0,NYK,IND,1610612754,31,W,140,34,40,6,7,50,85,21,7,27,16,1,100.69128151260503,100.69128151260503
1610612741,0022300442,34,CHI vs. PHI,"DEC 30, 2023",W,105,53,21,5,5,40,79,30,12,41,16,1,CHI,PHI,1610612755,32,L,92,36,24,12,5,36,92,15,12,24,7,0,92.26160377358491,92.26160377358491
1610612755,0022300442,32,CHI vs. PHI,"DEC 30, 2023",L,92,36,24,12,5,36,92,15,12,24,7,0,PHI,CHI,1610612741,34,W,105,53,21,5,5,40,79,30,12,41,16,1,92.26160377358491,92.26160377358491
