game_date,team_short,opp_short,matchup,outcome,full_name,Player_ID,MIN,PTS,REB,AST,STL,BLK,team_game_no
"OCT 24, 2023",GSW,PHX,.vs PHX,L  104-108,Andrew Wiggins,203952,27,10,1,0,0,1,1
"OCT 27, 2023",GSW,SAC,@ SAC,W  122-114,Andrew Wiggins,203952,27,11,5,3,0,2,2
"OCT 29, 2023",GSW,HOU,@ HOU,W  106-95,Andrew Wiggins,203952,28,13,0,0,0,0,3
"OCT 30, 2023",GSW,NOP,@ NOP,W  130-102,Andrew Wiggins,203952,20,9,3,0,0,0,4
"NOV 01, 2023",GSW,SAC,.vs SAC,W  102-101,Andrew Wiggins,203952,25,14,2,0,0,0,5
"NOV 03, 2023",GSW,OKC,@ OKC,W  141-139,Andrew Wiggins,203952,27,17,5,1,0,0,6
"NOV 05, 2023",GSW,CLE,@ CLE,L  104-115,Andrew Wiggins,203952,26,8,5,1,0,0,7
"NOV 06, 2023",GSW,DET,@ DET,W  120-109,Andrew Wiggins,203952,22,4,6,1,1,1,8
"NOV 08, 2023",GSW,DEN,@ DEN,L  105-108,Andrew Wiggins,203952,29,11,5,0,0,0,9
"NOV 11, 2023",GSW,CLE,.vs CLE,L  110-118,Andrew Wiggins,203952,29,13,5,3,0,0,10
"NOV 12, 2023",GSW,MIN,.vs MIN,L  110-116,Andrew Wiggins,203952,25,6,4,2,1,0,11
"NOV 14, 2023",GSW,MIN,.vs MIN,L  101-104,Andrew Wiggins,203952,28,9,7,0,3,1,12
"NOV 16, 2023",GSW,OKC,.vs OKC,L  109-128,Andrew Wiggins,203952,26,12,6,2,0,0,13
"NOV 18, 2023",GSW,OKC,.vs OKC,L  123-130,Andrew Wiggins,203952,35,31,0,3,1,1,14
"NOV 20, 2023",GSW,HOU,.vs HOU,W  121-116,Andrew Wiggins,203952,30,12,7,1,0,0,15
"NOV 22, 2023",GSW,PHX,@ PHX,L  115-123,Andrew Wiggins,203952,25,11,4,1,0,1,16
"NOV 24, 2023",GSW,SAS,.vs SAS,W  118-112,Andrew Wiggins,203952,25,10,4,0,0,0,17
"NOV 28, 2023",GSW,SAC,@ SAC,L  123-124,Andrew Wiggins,203952,36,29,10,3,0,0,18
"DEC 06, 2023",GSW,POR,.vs POR,W  110-106,Andrew Wiggins,203952,27,9,3,1,0,0,21
"DEC 08, 2023",GSW,OKC,@ OKC,L  136-138,Andrew Wiggins,203952,32,12,6,1,0,0,22
"DEC 12, 2023",GSW,PHX,@ PHX,L  116-119,Andrew Wiggins,203952,15,3,4,1,0,0,23
"DEC 14, 2023",GSW,LAC,@ LAC,L  113-121,Andrew Wiggins,203952,22,9,3,0,0,1,24
"DEC 16, 2023",GSW,BKN,.vs BKN,W  124-120,Andrew Wiggins,203952,27,14,5,1,1,0,25
"DEC 17, 2023",GSW,POR,@ POR,W  118-114,Andrew Wiggins,203952,29,25,7,2,1,1,26
"DEC 19, 2023",GSW,BOS,.vs BOS,W  132-126,Andrew Wiggins,203952,22,6,7,1,0,0,27
"DEC 25, 2023",GSW,DEN,@ DEN,L  114-120,Andrew Wiggins,203952,29,22,3,2,0,1,30
"DEC 28, 2023",GSW,MIA,.vs MIA,L  102-114,Andrew Wiggins,203952,26,11,2,4,0,0,31
"DEC 30, 2023",GSW,DAL,.vs DAL,L  122-132,Andrew Wiggins,203952,28,14,5,4,1,1,32
"JAN 02, 2024",GSW,ORL,.vs ORL,W  121-115,Andrew Wiggins,203952,21,10,3,0,2,0,33
"JAN 04, 2024",GSW,DEN,.vs DEN,L  127-130,Andrew Wiggins,203952,27,11,3,0,0,1,34
"JAN 05, 2024",GSW,DET,.vs DET,W  113-109,Andrew Wiggins,203952,19,3,2,2,0,0,35
"JAN 07, 2024",GSW,TOR,.vs TOR,L  118-133,Andrew Wiggins,203952,17,3,2,1,0,0,36
"JAN 10, 2024",GSW,NOP,.vs NOP,L  105-141,Andrew Wiggins,203952,23,5,2,2,0,0,37
"JAN 12, 2024",GSW,CHI,@ CHI,W  140-131,Andrew Wiggins,203952,31,17,5,8,1,1,38
"JAN 13, 2024",GSW,MIL,@ MIL,L  118-129,Andrew Wiggins,203952,32,7,4,1,0,0,39
"JAN 15, 2024",GSW,MEM,@ MEM,L  107-116,Andrew Wiggins,203952,31,16,5,1,0,2,40
"JAN 24, 2024",GSW,ATL,.vs ATL,W  134-112,Andrew Wiggins,203952,29,12,5,1,0,2,41
"JAN 25, 2024",GSW,SAC,.vs SAC,L  133-134,Andrew Wiggins,203952,31,17,4,4,0,0,42
"JAN 27, 2024",GSW,LAL,.vs LAL,L  144-145,Andrew Wiggins,203952,41,22,5,3,2,1,43
"JAN 30, 2024",GSW,PHI,.vs PHI,W  119-107,Andrew Wiggins,203952,38,23,5,4,3,1,44
"FEB 02, 2024",GSW,MEM,@ MEM,W  121-101,Andrew Wiggins,203952,30,9,2,0,1,2,45
"FEB 03, 2024",GSW,ATL,@ ATL,L  134-141,Andrew Wiggins,203952,19,2,4,0,0,2,46
"FEB 07, 2024",GSW,PHI,@ PHI,W  127-104,Andrew Wiggins,203952,23,21,10,1,1,1,48
"FEB 08, 2024",GSW,IND,@ IND,W  131-109,Andrew Wiggins,203952,26,11,4,5,1,0,49
"FEB 10, 2024",GSW,PHX,.vs PHX,W  113-112,Andrew Wiggins,203952,28,12,5,3,2,0,50
"FEB 12, 2024",GSW,UTA,@ UTA,W  129-107,Andrew Wiggins,203952,28,17,2,0,1,0,51
"FEB 14, 2024",GSW,LAC,.vs LAC,L  125-130,Andrew Wiggins,203952,30,10,6,3,4,0,52
"FEB 15, 2024",GSW,UTA,@ UTA,W  140-137,Andrew Wiggins,203952,29,19,7,2,0,0,53
"FEB 22, 2024",GSW,LAL,.vs LAL,W  128-110,Andrew Wiggins,203952,28,20,3,2,1,1,54
"FEB 23, 2024",GSW,CHA,.vs CHA,W  97-84,Andrew Wiggins,203952,28,14,2,3,1,1,55
"FEB 25, 2024",GSW,DEN,.vs DEN,L  103-119,Andrew Wiggins,203952,31,14,4,4,0,1,56
"MAR 06, 2024",GSW,MIL,.vs MIL,W  125-90,Andrew Wiggins,203952,14,3,2,2,1,0,61
"OCT 24, 2023",GSW,PHX,.vs PHX,L  104-108,Dario Saric,203967,20,7,7,1,0,2,1
"OCT 27, 2023",GSW,SAC,@ SAC,W  122-114,Dario Saric,203967,14,5,4,1,1,0,2
"OCT 29, 2023",GSW,HOU,@ HOU,W  106-95,Dario Saric,203967,21,4,8,5,0,1,3
"OCT 30, 2023",GSW,NOP,@ NOP,W  130-102,Dario Saric,203967,21,6,10,2,0,1,4
"NOV 01, 2023",GSW,SAC,.vs SAC,W  102-101,Dario Saric,203967,20,15,6,2,0,0,5
"NOV 03, 2023",GSW,OKC,@ OKC,W  141-139,Dario Saric,203967,20,20,6,3,1,0,6
"NOV 05, 2023",GSW,CLE,@ CLE,L  104-115,Dario Saric,203967,13,0,5,0,0,0,7
"NOV 06, 2023",GSW,DET,@ DET,W  120-109,Dario Saric,203967,21,12,6,1,1,0,8
"NOV 08, 2023",GSW,DEN,@ DEN,L  105-108,Dario Saric,203967,26,4,8,2,0,0,9
"NOV 11, 2023",GSW,CLE,.vs CLE,L  110-118,Dario Saric,203967,16,5,5,1,0,1,10
"NOV 12, 2023",GSW,MIN,.vs MIN,L  110-116,Dario Saric,203967,27,11,10,1,1,0,11
"NOV 14, 2023",GSW,MIN,.vs MIN,L  101-104,Dario Saric,203967,32,21,4,4,2,0,12
"NOV 16, 2023",GSW,OKC,.vs OKC,L  109-128,Dario Saric,203967,24,12,3,4,1,0,13
"NOV 18, 2023",GSW,OKC,.vs OKC,L  123-130,Dario Saric,203967,18,6,8,1,0,0,14
"NOV 20, 2023",GSW,HOU,.vs HOU,W  121-116,Dario Saric,203967,26,18,5,2,1,1,15
"NOV 22, 2023",GSW,PHX,@ PHX,L  115-123,Dario Saric,203967,22,17,6,4,2,0,16
"NOV 24, 2023",GSW,SAS,.vs SAS,W  118-112,Dario Saric,203967,26,20,7,4,2,0,17
"NOV 28, 2023",GSW,SAC,@ SAC,L  123-124,Dario Saric,203967,17,10,2,3,0,0,18
"NOV 30, 2023",GSW,LAC,.vs LAC,W  120-114,Dario Saric,203967,27,13,5,5,1,0,19
"DEC 02, 2023",GSW,LAC,@ LAC,L  112-113,Dario Saric,203967,20,6,2,3,1,0,20
"DEC 06, 2023",GSW,POR,.vs POR,W  110-106,Dario Saric,203967,20,13,6,0,0,0,21
"DEC 08, 2023",GSW,OKC,@ OKC,L  136-138,Dario Saric,203967,23,11,12,3,1,0,22
"DEC 12, 2023",GSW,PHX,@ PHX,L  116-119,Dario Saric,203967,20,15,4,1,0,0,23
"DEC 14, 2023",GSW,LAC,@ LAC,L  113-121,Dario Saric,203967,17,5,6,1,0,0,24
"DEC 16, 2023",GSW,BKN,.vs BKN,W  124-120,Dario Saric,203967,21,12,6,2,1,0,25
"DEC 17, 2023",GSW,POR,@ POR,W  118-114,Dario Saric,203967,15,8,1,1,0,0,26
"DEC 19, 2023",GSW,BOS,.vs BOS,W  132-126,Dario Saric,203967,15,11,6,0,0,0,27
"DEC 22, 2023",GSW,WAS,.vs WAS,W  129-118,Dario Saric,203967,20,13,3,1,0,0,28
"DEC 23, 2023",GSW,POR,.vs POR,W  126-106,Dario Saric,203967,19,8,5,1,1,0,29
"DEC 25, 2023",GSW,DEN,@ DEN,L  114-120,Dario Saric,203967,20,14,5,2,0,0,30
"DEC 28, 2023",GSW,MIA,.vs MIA,L  102-114,Dario Saric,203967,20,10,6,1,0,0,31
"DEC 30, 2023",GSW,DAL,.vs DAL,L  122-132,Dario Saric,203967,15,3,9,4,1,0,32
"JAN 02, 2024",GSW,ORL,.vs ORL,W  121-115,Dario Saric,203967,14,2,3,1,0,0,33
"JAN 04, 2024",GSW,DEN,.vs DEN,L  127-130,Dario Saric,203967,23,13,7,6,1,0,34
"JAN 05, 2024",GSW,DET,.vs DET,W  113-109,Dario Saric,203967,22,17,3,1,0,0,35
"JAN 07, 2024",GSW,TOR,.vs TOR,L  118-133,Dario Saric,203967,18,11,5,4,2,0,36
"JAN 10, 2024",GSW,NOP,.vs NOP,L  105-141,Dario Saric,203967,13,4,3,3,1,0,37
"JAN 12, 2024",GSW,CHI,@ CHI,W  140-131,Dario Saric,203967,28,12,7,6,2,0,38
"JAN 13, 2024",GSW,MIL,@ MIL,L  118-129,Dario Saric,203967,34,12,6,6,1,0,39
"JAN 15, 2024",GSW,MEM,@ MEM,L  107-116,Dario Saric,203967,23,13,7,3,0,1,40
"JAN 24, 2024",GSW,ATL,.vs ATL,W  134-112,Dario Saric,203967,16,10,3,3,1,0,41
"JAN 25, 2024",GSW,SAC,.vs SAC,L  133-134,Dario Saric,203967,20,14,4,5,0,0,42
"JAN 27, 2024",GSW,LAL,.vs LAL,L  144-145,Dario Saric,203967,15,5,4,2,1,0,43
"JAN 30, 2024",GSW,PHI,.vs PHI,W  119-107,Dario Saric,203967,17,2,2,7,0,1,44
"FEB 05, 2024",GSW,BKN,@ BKN,W  109-98,Dario Saric,203967,4,3,0,0,1,0,47
"FEB 07, 2024",GSW,PHI,@ PHI,W  127-104,Dario Saric,203967,14,9,3,2,1,0,48
"FEB 08, 2024",GSW,IND,@ IND,W  131-109,Dario Saric,203967,18,11,7,3,0,0,49
"FEB 10, 2024",GSW,PHX,.vs PHX,W  113-112,Dario Saric,203967,11,0,1,2,1,0,50
"FEB 12, 2024",GSW,UTA,@ UTA,W  129-107,Dario Saric,203967,12,0,3,1,0,0,51
"FEB 14, 2024",GSW,LAC,.vs LAC,L  125-130,Dario Saric,203967,6,0,1,1,0,1,52
"FEB 15, 2024",GSW,UTA,@ UTA,W  140-137,Dario Saric,203967,10,7,3,2,0,0,53
"FEB 22, 2024",GSW,LAL,.vs LAL,W  128-110,Dario Saric,203967,15,4,4,4,0,0,54
"FEB 23, 2024",GSW,CHA,.vs CHA,W  97-84,Dario Saric,203967,16,2,4,3,0,0,55
"FEB 25, 2024",GSW,DEN,.vs DEN,L  103-119,Dario Saric,203967,9,4,4,2,0,0,56
"FEB 27, 2024",GSW,WAS,@ WAS,W  123-112,Dario Saric,203967,14,5,0,1,0,0,57
"FEB 29, 2024",GSW,NYK,@ NYK,W  110-99,Dario Saric,203967,11,0,3,3,0,0,58
"MAR 01, 2024",GSW,TOR,@ TOR,W  120-105,Dario Saric,203967,6,2,0,2,0,0,59
"MAR 03, 2024",GSW,BOS,@ BOS,L  88-140,Dario Saric,203967,13,4,2,0,0,0,60
"MAR 06, 2024",GSW,MIL,.vs MIL,W  125-90,Dario Saric,203967,4,0,1,2,0,0,61
"OCT 24, 2023",GSW,PHX,.vs PHX,L  104-108,Kevon Looney,1626172,28,7,11,1,0,0,1
"OCT 27, 2023",GSW,SAC,@ SAC,W  122-114,Kevon Looney,1626172,28,8,12,6,3,1,2
"OCT 29, 2023",GSW,HOU,@ HOU,W  106-95,Kevon Looney,1626172,27,5,11,1,1,1,3
"OCT 30, 2023",GSW,NOP,@ NOP,W  130-102,Kevon Looney,1626172,25,8,7,1,1,0,4
"NOV 01, 2023",GSW,SAC,.vs SAC,W  102-101,Kevon Looney,1626172,23,6,9,6,1,0,5
"NOV 03, 2023",GSW,OKC,@ OKC,W  141-139,Kevon Looney,1626172,11,4,3,4,1,1,6
"NOV 05, 2023",GSW,CLE,@ CLE,L  104-115,Kevon Looney,1626172,15,2,11,5,0,0,7
"NOV 06, 2023",GSW,DET,@ DET,W  120-109,Kevon Looney,1626172,25,10,6,1,0,2,8
"NOV 08, 2023",GSW,DEN,@ DEN,L  105-108,Kevon Looney,1626172,30,10,8,4,1,0,9
"NOV 11, 2023",GSW,CLE,.vs CLE,L  110-118,Kevon Looney,1626172,24,2,13,2,0,0,10
"NOV 12, 2023",GSW,MIN,.vs MIN,L  110-116,Kevon Looney,1626172,19,2,6,0,1,0,11
"NOV 14, 2023",GSW,MIN,.vs MIN,L  101-104,Kevon Looney,1626172,32,2,12,3,1,0,12
"NOV 16, 2023",GSW,OKC,.vs OKC,L  109-128,Kevon Looney,1626172,19,13,11,1,1,0,13
"NOV 18, 2023",GSW,OKC,.vs OKC,L  123-130,Kevon Looney,1626172,35,6,16,5,0,1,14
"NOV 20, 2023",GSW,HOU,.vs HOU,W  121-116,Kevon Looney,1626172,22,7,5,3,0,0,15
"NOV 22, 2023",GSW,PHX,@ PHX,L  115-123,Kevon Looney,1626172,17,6,6,2,1,0,16
"NOV 24, 2023",GSW,SAS,.vs SAS,W  118-112,Kevon Looney,1626172,24,6,8,4,2,0,17
"NOV 28, 2023",GSW,SAC,@ SAC,L  123-124,Kevon Looney,1626172,29,2,5,2,1,0,18
"NOV 30, 2023",GSW,LAC,.vs LAC,W  120-114,Kevon Looney,1626172,13,2,5,2,0,0,19
"DEC 02, 2023",GSW,LAC,@ LAC,L  112-113,Kevon Looney,1626172,18,7,8,3,0,1,20
"DEC 06, 2023",GSW,POR,.vs POR,W  110-106,Kevon Looney,1626172,16,6,8,0,1,0,21
"DEC 08, 2023",GSW,OKC,@ OKC,L  136-138,Kevon Looney,1626172,16,5,4,2,0,0,22
"DEC 12, 2023",GSW,PHX,@ PHX,L  116-119,Kevon Looney,1626172,11,0,5,2,1,0,23
"DEC 14, 2023",GSW,LAC,@ LAC,L  113-121,Kevon Looney,1626172,26,8,7,5,1,0,24
"DEC 16, 2023",GSW,BKN,.vs BKN,W  124-120,Kevon Looney,1626172,27,4,7,3,1,0,25
"DEC 17, 2023",GSW,POR,@ POR,W  118-114,Kevon Looney,1626172,15,4,4,2,1,1,26
"DEC 19, 2023",GSW,BOS,.vs BOS,W  132-126,Kevon Looney,1626172,14,3,6,2,0,0,27
"DEC 22, 2023",GSW,WAS,.vs WAS,W  129-118,Kevon Looney,1626172,11,5,5,0,0,0,28
"DEC 23, 2023",GSW,POR,.vs POR,W  126-106,Kevon Looney,1626172,22,6,11,7,0,0,29
"DEC 25, 2023",GSW,DEN,@ DEN,L  114-120,Kevon Looney,1626172,22,4,3,2,0,0,30
"DEC 28, 2023",GSW,MIA,.vs MIA,L  102-114,Kevon Looney,1626172,14,5,5,0,0,1,31
"DEC 30, 2023",GSW,DAL,.vs DAL,L  122-132,Kevon Looney,1626172,11,5,3,1,0,0,32
"JAN 02, 2024",GSW,ORL,.vs ORL,W  121-115,Kevon Looney,1626172,17,5,5,2,0,0,33
"JAN 04, 2024",GSW,DEN,.vs DEN,L  127-130,Kevon Looney,1626172,22,7,4,3,0,0,34
"JAN 05, 2024",GSW,DET,.vs DET,W  113-109,Kevon Looney,1626172,12,4,4,1,0,0,35
"JAN 07, 2024",GSW,TOR,.vs TOR,L  118-133,Kevon Looney,1626172,17,10,7,2,0,0,36
"JAN 10, 2024",GSW,NOP,.vs NOP,L  105-141,Kevon Looney,1626172,19,7,7,0,0,1,37
"JAN 12, 2024",GSW,CHI,@ CHI,W  140-131,Kevon Looney,1626172,27,9,5,1,0,1,38
"JAN 13, 2024",GSW,MIL,@ MIL,L  118-129,Kevon Looney,1626172,18,6,6,3,0,1,39
"JAN 15, 2024",GSW,MEM,@ MEM,L  107-116,Kevon Looney,1626172,18,8,5,2,1,0,40
"JAN 24, 2024",GSW,ATL,.vs ATL,W  134-112,Kevon Looney,1626172,10,2,7,1,1,1,41
"JAN 25, 2024",GSW,SAC,.vs SAC,L  133-134,Kevon Looney,1626172,16,4,3,2,0,1,42
